Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,138.0,0.0,0.0,11010.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.0036530494689941406,,,,,,,,,4134.414881277776,2253.5466189386757,7999.700817108154,78.6025619506836,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,22.938186645507812,7.717160224914551,51.5518684387207,10.068818092346191,,,,,-1.538414716720581,3.2929999828338623,10.0,-14.37136459350586
2,1.0,276.0,0.0,0.0,11010.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.7014820575714111,,,,-1509564.479198837,-5.033499240875244,-59262.90918811588,-50.72927070595549,-2.8329006003437502e+19,3283.61708375682,1928.6601707618163,6557.866136550903,52.77202606201172,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,39.162532806396484,14.339964866638184,82.5587387084961,17.398134231567383,,,,,-4.763319969177246,4.593367576599121,10.0,-22.645151138305664
3,1.0,414.0,0.0,0.0,11010.0,1549.0,0.0,0.0,0.0,0.0,0.0,1.3504793643951416,,,,-1508004.1289386712,-5.02510929107666,-59111.807835048974,-12.244302343884545,-19518857596779.74,3648.3368541330533,2185.2394484783736,7555.227964401245,39.75216293334961,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,55.667198181152344,23.511144638061523,138.2393035888672,20.674999237060547,,,,,-9.518177032470703,6.585625171661377,10.0,-39.51986312866211
4,1.0,552.0,0.0,0.0,11010.0,1549.0,0.0,0.0,0.0,0.0,0.0,1.990119218826294,,,,-1508117.9241459947,-5.025511264801025,-59112.92308575817,-12.243492282882647,-19380134272625.492,4628.847386456918,2787.233997665404,9728.279552459717,67.01740264892578,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,74.48255920410156,23.10232925415039,140.99606323242188,31.333887100219727,,,,,-13.527828216552734,8.358739852905273,10.0,-45.749107360839844
5,1.0,690.0,0.0,0.0,11010.0,1549.0,0.0,0.0,0.0,0.0,0.0,2.627178907394409,,,,-8060101.1686752215,-5.478326320648193,-361895.72515070945,-12.328632647796777,-1.0586887359953772e+16,5694.39431558139,3428.4388353036525,11741.88981628418,95.87715148925781,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,94.16223907470703,34.775390625,244.37669372558594,39.81184387207031,,,,,-16.25094985961914,9.765527725219727,10.0,-50.620487213134766
6,1.0,828.0,0.0,0.0,11010.0,1549.0,0.0,0.0,0.0,0.0,0.0,3.219649314880371,,,,-7752546.068804005,-6.1543474197387695,-344375.7512396749,-4.348222971225166,-1.0439956872842842e+16,6877.453632658807,3949.534964517986,13990.489795684814,71.18269348144531,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,108.28942108154297,37.96150207519531,263.08441162109375,43.61907958984375,,,,,-17.8858585357666,10.883308410644531,10.0,-57.29143142700195
7,1.0,966.0,0.0,0.0,11010.0,1549.0,0.0,0.0,0.0,0.0,0.0,3.8580291271209717,,,,-10022477.460432408,-6.223461151123047,-463264.44382415793,-3.331855274266474,-1.055487281283692e+16,7855.62435064454,4552.430289948823,15649.244510650635,91.78660583496094,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,126.67351531982422,41.097835540771484,298.0903015136719,48.07408142089844,,,,,-19.257179260253906,12.003975868225098,10.0,-58.49129104614258
8,1.0,1104.0,0.0,0.0,11010.0,1549.0,0.0,0.0,0.0,0.0,0.0,4.478197336196899,,,,-7835614.092887778,-6.358320236206055,-353075.45696240815,-3.3813315495522733,-1.055422300027929e+16,8356.115896971329,4845.978255448846,16785.302017211914,107.40447998046875,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,132.65463256835938,40.4810791015625,258.15972900390625,62.39616012573242,,,,,-20.046411514282227,13.025125503540039,10.0,-61.211273193359375
9,1.0,1242.0,0.0,0.0,11010.0,1549.0,0.0,0.0,0.0,0.0,0.0,5.080488443374634,,,,-7748280.274907253,-6.491044044494629,-345159.3018220081,-4.013431439153719,-1.0558983727127862e+16,9041.998988994654,5085.2555152077575,17810.346588134766,121.8881607055664,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,145.74371337890625,48.43645095825195,287.2975769042969,47.41988754272461,,,,,-20.15675926208496,13.74513053894043,10.0,-62.60079574584961
