Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,132.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.0034635066986083984,,,,,,,,,3913.4515549052844,2156.8513102227525,7585.53426361084,69.3675308227539,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,21.398956298828125,6.587122917175293,41.933353424072266,11.463766098022461,,,,,-1.4148569107055664,3.2404325008392334,10.0,-14.131397247314453
2,1.0,264.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.6465468406677246,,,,-1578106.4328916124,-4.972716331481934,-41012.54909122474,-50.72927049663765,-2.8477995432251324e+29,3129.3114919373484,1773.1778881661987,6201.836097717285,64.32498168945312,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,38.050254821777344,13.291078567504883,82.71046447753906,12.122325897216797,,,,,-4.222567558288574,4.34157133102417,10.0,-22.122802734375
3,1.0,396.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,1.255382776260376,,,,-1545383.6530299813,-4.906928062438965,-36961.3678630201,-50.728946329518585,-134197297539331.67,3248.144966096589,1967.0996224617902,6460.443338394165,38.81215286254883,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,47.792274475097656,17.655258178710938,110.3153076171875,13.610554695129395,,,,,-8.608749389648438,6.138197898864746,10.0,-32.44987106323242
4,1.0,528.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,1.908050298690796,,,,-1950610.949391228,-5.032659530639648,-83153.7800916259,-50.729270496621695,-1.942298863299614e+18,4361.488482070692,2501.554414258309,8930.912590026855,36.80384063720703,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,74.04618072509766,25.579195022583008,153.75830078125,33.224857330322266,,,,,-12.59653091430664,8.003181457519531,10.0,-48.03807067871094
5,1.0,660.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,2.516317129135132,,,,-7352740.154826061,-5.834772109985352,-385773.2234391896,-50.72927049560723,-1.0440030189288318e+16,5296.393539862199,3138.930373180984,10839.459423065186,97.00516510009766,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,85.65413665771484,32.977657318115234,211.24058532714844,32.0462760925293,,,,,-15.348039627075195,9.381957054138184,10.0,-52.27125930786133
6,1.0,792.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,3.0806779861450195,,,,-10273837.198922602,-6.228903293609619,-625163.29968107,-3.323684840074884,-1.107336256413281e+16,6206.152491829612,3781.0702499119425,12825.541702270508,103.56236267089844,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,101.03577423095703,32.11903762817383,217.36257934570312,27.272926330566406,,,,,-17.081600189208984,10.465507507324219,10.0,-56.832420349121094
7,1.0,924.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,3.6725287437438965,,,,-7093946.2410581745,-6.27921199798584,-418628.6564332152,-2.5078509650906406,-1.1053211763031112e+16,7339.287994326967,4223.736114613182,14661.154262542725,68.79517364501953,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,116.89804077148438,44.9732780456543,281.77288818359375,47.024600982666016,,,,,-18.38794708251953,11.511094093322754,10.0,-61.98109436035156
8,1.0,1056.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,4.242428779602051,,,,-7103671.218936341,-6.2843217849731445,-419228.76982011145,-3.175965608855369,-1.1055312671120256e+16,7931.5644291964445,4431.66187920967,15493.76439666748,192.47845458984375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,126.74359130859375,45.68141174316406,334.5447692871094,56.05293655395508,,,,,-19.23483657836914,12.320662498474121,10.0,-64.35559844970703
9,1.0,1188.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,4.825531244277954,,,,-7082999.536947157,-6.493832111358643,-415168.3870744945,-2.5424651823041233,-1.1054180526214762e+16,8197.597339052143,4688.248434058991,16117.24169921875,95.43104553222656,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,135.4595947265625,49.113529205322266,285.40814208984375,52.583656311035156,,,,,-19.58385467529297,13.001747131347656,10.0,-64.9933090209961
10,1.0,1320.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,5.396316051483154,,,,-7077818.005746733,-6.6833367347717285,-415126.8968533309,-2.1526640293788595,-1.1049878493767216e+16,8529.570618600555,4881.292138245586,17145.25350189209,84.48832702636719,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,139.2057647705078,57.66937255859375,416.7605285644531,55.833290100097656,,,,,-19.783000946044922,13.664711952209473,10.0,-67.58036041259766
11,1.0,1452.0,0.0,0.0,10541.0,1488.0,0.0,0.0,0.0,0.0,0.0,5.98481559753418,,,,-7067213.219578611,-6.851557731628418,-415176.42486132577,-1.2779579953800826,-1.1057019119203818e+16,8834.327150113655,5093.487087302846,17819.904457092285,205.8009490966797,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,155.4984130859375,62.25413131713867,428.1070861816406,72.7978744506836,,,,,-19.86296844482422,14.31579303741455,10.0,-67.74456787109375
