Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,49.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.003506183624267578,,,,,,,,,831.4822874069214,458.4560084479447,1593.8417768478394,41.806190490722656,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,12.37473201751709,2.9523582458496094,21.057064056396484,5.779200077056885,,,,,0.10908453166484833,2.421764612197876,10.0,-10.242742538452148
2,0.0,98.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.41323065757751465,,,,-6992.453154979778,-0.23515725135803223,-5095.518452939581,-2.9181331939046986,-5320.760133928699,692.2411653557602,394.5554613279624,1322.7198371887207,13.51574993133545,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,14.348094940185547,3.698080062866211,24.575565338134766,6.675015449523926,,,,,0.0012224960373714566,2.538055658340454,10.0,-10.242742538452148
3,1.0,147.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.7432494163513184,,,,-1552.5066972817579,0.08633852750062943,-200.91102709606477,-0.5366340161750941,-5316.427149147238,625.2797549500757,338.12844533072666,1161.787859916687,36.670711517333984,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,18.266033172607422,4.984269618988037,32.58539962768555,8.47535514831543,,,,,-0.1306692212820053,2.8936071395874023,10.0,-11.75534439086914
4,0.0,196.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0790250301361084,,,,-1518.4030188333818,0.09624506533145905,-169.5082042893053,7.658958035770597,-5321.877070941126,450.5965141763493,247.7011396964869,833.4639091491699,19.715757369995117,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19.41193199157715,4.654177665710449,31.826072692871094,10.19758415222168,,,,,-0.2043060064315796,3.260012626647949,10.0,-11.75534439086914
5,1.0,245.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.4055805206298828,,,,-1518.3856032635408,0.0964423343539238,-169.49467377465064,7.805241664577401,-5327.6327303943335,496.9374771702046,263.60880970174304,920.0675163269043,18.82744789123535,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,20.278766632080078,3.865339517593384,30.314983367919922,12.932629585266113,,,,,0.021590033546090126,3.7910361289978027,10.0,-13.628717422485352
6,0.0,294.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.7304210662841797,,,,-1518.385102051702,0.09644275158643723,-169.4942832754865,7.8101383181475486,-5331.774003690917,384.53631386464957,199.5411944210654,710.6170101165771,20.11311912536621,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,16.390626907348633,3.3245537281036377,25.388458251953125,8.814872741699219,,,,,0.2976120412349701,4.0400309562683105,10.318536758422852,-13.628717422485352
7,1.0,343.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0592334270477295,,,,-1518.385083926085,0.09644041955471039,-169.49427235648622,7.810722634274014,-5334.077777719363,503.19640710402507,302.09307016100803,987.8026809692383,10.494586944580078,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,21.081785202026367,5.888799667358398,34.33677673339844,10.193058967590332,,,,,0.8005452156066895,4.346601963043213,10.97256851196289,-15.630935668945312
8,0.0,392.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.3678689002990723,,,,-1518.3847457794775,0.09631288796663284,-169.49431215857484,7.810819836125335,-5333.600472358507,431.59425287830584,236.31152007689997,809.8482990264893,16.357683181762695,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19.10002326965332,4.154096603393555,28.68511962890625,9.704407691955566,,,,,1.261475920677185,4.403555870056152,11.638050079345703,-15.630935668945312
9,1.0,441.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.694089651107788,,,,-1518.3429519931071,0.09529541432857513,-169.48853690841665,7.810577887821293,-5333.070081707606,448.63181690293914,256.9268556293615,842.6266860961914,18.50521469116211,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,21.16329002380371,5.791051864624023,34.25592803955078,9.328926086425781,,,,,1.7225522994995117,4.567270755767822,11.980778694152832,-17.88495635986328
10,0.0,490.0,0.0,0.0,3908.0,1000.0,0.0,0.0,0.0,0.0,0.0,3.0267086029052734,,,,-1503.8796906499683,0.053977034986019135,-168.09992789081534,6.5283339110593355,-5284.049240583813,369.1690899303981,197.9793591004626,673.6534490585327,20.77893829345703,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19.261478424072266,5.0386810302734375,32.047786712646484,8.585522651672363,,,,,2.1676933765411377,4.635273456573486,12.142621040344238,-17.88495635986328
