Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,73.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0035457611083984375,,,,,,,,,1730.4410474333044,950.2898328506628,3324.305860519409,46.9005241394043,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,12.061063766479492,2.5769007205963135,20.798398971557617,7.050328254699707,,,,,-0.5150248408317566,2.8388304710388184,10.0,-10.400800704956055
2,1.0,146.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.4869062900543213,,,,-254408.65298557573,-3.874722480773926,2833.805060486563,-77.797030816746,-1.6948877883841729e+28,1512.5850422741617,885.7650659835704,2978.090986251831,49.19307327270508,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,16.060800552368164,4.016037464141846,25.36624526977539,8.567928314208984,,,,,-1.0488630533218384,2.9902946949005127,10.0,-11.841939926147461
3,1.0,219.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.9328780174255371,,,,-133567.35627229296,-3.6705312728881836,14125.856638174384,-12.091692470403927,-644084445610.0553,1305.156682706859,746.4430218657543,2652.091516494751,21.37394142150879,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,19.95520782470703,4.434891223907471,29.72384262084961,10.18716049194336,,,,,-1.847998023033142,3.3411455154418945,10.0,-14.557732582092285
4,0.0,292.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,1.3384366035461426,,,,-133717.02367771286,-3.6668448448181152,14067.555818296725,-12.063734407695877,-429587.8958332855,1376.4859849067584,748.4365636397896,2624.1809406280518,41.59086990356445,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,22.8266658782959,4.875088691711426,38.46475601196289,14.569725036621094,,,,,-2.747952461242676,3.842520236968994,10.0,-14.557732582092285
5,1.0,365.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,1.7506182193756104,,,,-132267.6560383343,-3.6708528995513916,13924.676552580677,-12.065241647397338,-404524509.346822,1496.5051592735394,897.2061427282598,3020.1164569854736,38.96080780029297,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,27.993375778198242,6.322748184204102,49.787017822265625,15.626668930053711,,,,,-3.4244842529296875,4.343862533569336,10.0,-17.450664520263672
6,1.0,438.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,2.1090052127838135,,,,-38506.696607970676,-4.2121453285217285,-2942.244326284288,-12.638796471070599,-3.4664587885254804e+18,1488.0825237378683,855.0326529102904,3075.7965755462646,45.30031967163086,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,31.25654411315918,8.582551002502441,79.1464614868164,16.626941680908203,,,,,-3.9271631240844727,4.652557373046875,10.0,-20.87034034729004
7,1.0,511.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,2.494783401489258,,,,-6910829.968462949,-4.931966781616211,-2877224.004976374,-12.06749458462522,-4.042425613940063e+19,1542.7672521251523,875.6999763754552,3047.110548019409,46.81946563720703,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,33.694610595703125,8.651360511779785,65.08929443359375,20.982093811035156,,,,,-4.358077049255371,5.0493574142456055,10.0,-25.201204299926758
8,0.0,584.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,2.907550573348999,,,,-10307034.978754936,-5.095480918884277,-4297100.025130005,-14.347159733520401,-1.0846298448035374e+16,1641.9896122396808,916.1665878144856,3175.094249725342,40.70093536376953,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,38.19939422607422,8.161593437194824,62.831275939941406,23.20067596435547,,,,,-4.748355865478516,5.651871204376221,10.0,-25.201202392578125
9,1.0,657.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,3.2733354568481445,,,,-1070722.7299304176,-5.371851921081543,-430425.5458027403,-14.345366307834432,-2636427169096.118,1737.1159650724228,1065.2706549077923,3483.068628311157,32.20759201049805,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,47.00412368774414,14.066705703735352,106.01680755615234,23.756826400756836,,,,,-5.171863079071045,6.402621269226074,10.0,-30.93729019165039
10,1.0,730.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,3.6592559814453125,,,,-73358.51623245093,-5.505826473236084,-10857.623799785186,7.755375765402201,-5232067200152.616,1779.898763160183,1072.0588656226357,3753.393430709839,78.72542572021484,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,50.52265930175781,16.758075714111328,107.41480255126953,18.469755172729492,,,,,-5.496426105499268,7.1908183097839355,10.0,-36.9887809753418
11,1.0,803.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,4.069227933883667,,,,-63510.02188978675,-5.8852081298828125,-7606.271670208827,7.799238183839736,-1465630281351.354,2109.374008544504,1141.3712408241324,4076.2677574157715,115.06727600097656,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,54.98779296875,16.89150047302246,106.99715423583984,27.437511444091797,,,,,-5.782587051391602,8.026793479919434,10.0,-43.144386291503906
12,0.0,876.0,0.0,0.0,5771.0,1244.0,0.0,0.0,0.0,0.0,0.0,4.476799726486206,,,,-44359.051424673984,-6.223801136016846,-6560.3851520812,7.8103226871765665,-224920137459.95563,2536.7174305327953,1442.6538474865115,4929.573806762695,26.850645065307617,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,66.451904296875,23.695152282714844,135.84857177734375,22.95030975341797,,,,,-5.944227695465088,8.99432373046875,10.0,-43.144386291503906
