Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,107.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.003454446792602539,,,,,,,,,3188.2826351985755,1694.9622557397859,6002.949939727783,74.23857116699219,0.0001,0.0,0.0001,0.0001,22.40700340270996,6.2840423583984375,45.3364372253418,12.058551788330078,,,,,-1.2789677381515503,3.1794304847717285,10.0,-13.969219207763672
2,1.0,214.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.609818696975708,,,,-2198140.249559344,-5.089906215667725,-729188.4627310091,-50.729271438303115,-3.3969379680145906e+32,2577.826697126727,1326.9857394668732,4920.670095443726,48.90568923950195,0.0001,0.0,0.0001,0.0001,38.21671676635742,13.653136253356934,88.65174865722656,14.554797172546387,,,,,-3.213958978652954,3.9923532009124756,10.0,-22.07978057861328
3,1.0,321.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,1.1389989852905273,,,,-2105578.0186973936,-5.032325267791748,-717312.8985401699,-49.10033112862586,-162184660959868.34,2497.0788392574987,1360.297983346952,5142.90814781189,57.57188415527344,0.0001,0.0,0.0001,0.0001,48.67194747924805,20.738540649414062,134.2743377685547,18.981504440307617,,,,,-6.646642684936523,5.785140037536621,10.0,-31.34575080871582
4,1.0,428.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,1.638350009918213,,,,-2105588.6639681333,-5.032315731048584,-717314.9417847133,-12.243634303438576,-161717604339199.25,3123.192063910939,1831.771676674095,6543.082679748535,60.80791091918945,0.0001,0.0,0.0001,0.0001,63.6058464050293,22.610563278198242,119.02839660644531,24.54288101196289,,,,,-10.146279335021973,7.520633220672607,10.0,-39.275848388671875
5,1.0,535.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,2.15984845161438,,,,-2107523.0988297346,-5.032273769378662,-717826.0309657104,-12.244209984321394,-160911453344567.97,3885.7140798479595,2246.7679788260243,8014.9584884643555,120.75642395019531,0.0001,0.0,0.0001,0.0001,77.91053771972656,29.09783935546875,173.42431640625,29.47931671142578,,,,,-12.972712516784668,8.827390670776367,10.0,-45.37732696533203
6,1.0,642.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,2.6323907375335693,,,,-11803849.432003718,-5.157926559448242,-3203266.9144924358,-12.254765268386073,-1.3508351491362454e+16,4665.925744422128,2689.571449740109,9571.699390411377,103.19602966308594,0.0001,0.0,0.0001,0.0001,98.76744842529297,36.86083221435547,240.03964233398438,40.56932830810547,,,,,-14.89165210723877,9.88875961303711,10.0,-51.325923919677734
7,1.0,749.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,3.106908082962036,,,,-13616770.06390993,-5.415130138397217,-3670724.642656043,-50.524312342716634,-1.1142422562836329e+21,5301.533240024174,3194.5976618259424,11013.78136062622,54.30957794189453,0.0001,0.0,0.0001,0.0001,106.38408660888672,40.66520690917969,255.8805389404297,37.621742248535156,,,,,-16.629295349121094,10.82548999786377,10.0,-55.26472854614258
8,1.0,856.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,3.601219892501831,,,,-18587845.1064883,-5.6309075355529785,-4560590.661338609,4.721309664789717,-1.3043040068888038e+16,6025.127054802725,3512.4411570550246,12100.28092956543,75.33433532714844,0.0001,0.0,0.0001,0.0001,126.4397201538086,44.030235290527344,252.18968200683594,50.2608642578125,,,,,-17.91719627380371,11.613506317138672,10.0,-57.51911926269531
9,1.0,963.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,4.12145471572876,,,,-14921587.147002047,-5.846449851989746,-3900968.6588138724,0.21286064577625452,-1.3022506810630414e+16,6353.377980490711,3912.6340974149653,13534.41975402832,122.45318603515625,0.0001,0.0,0.0001,0.0001,138.54824829101562,52.23292922973633,359.1747741699219,52.83778381347656,,,,,-18.950389862060547,12.546051979064941,10.0,-60.783329010009766
10,1.0,1070.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,4.670199871063232,,,,-19397751.983378593,-5.837081432342529,-4712795.078039565,-2.1655929907877915,-1.3026629434690382e+16,7279.106752128245,4214.4719681119805,14402.70972442627,212.4628448486328,0.0001,0.0,0.0001,0.0001,151.22415161132812,47.556556701660156,266.8229064941406,58.978851318359375,,,,,-19.536083221435547,13.14554500579834,10.0,-62.54793930053711
11,1.0,1177.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,5.206369161605835,,,,-12577240.878628552,-6.027775287628174,-3468408.6523912856,0.3543474065196467,-1.3015211532031106e+16,7590.555758823858,4512.942072017454,15262.27430343628,86.35924530029297,0.0001,0.0,0.0001,0.0001,163.7439727783203,66.67093658447266,480.9701843261719,77.58325958251953,,,,,-20.410017013549805,13.968496322631836,10.41516399383545,-64.42118835449219
12,1.0,1284.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,5.695711135864258,,,,-12403780.928397154,-6.045437812805176,-3435496.5679386533,7.129830445443541,-1.301372610535439e+16,8204.543909233307,4700.711545352799,16158.982345581055,115.9374771118164,0.0001,0.0,0.0001,0.0001,160.88816833496094,53.29396438598633,399.9914855957031,71.39747619628906,,,,,-21.135822296142578,14.751969337463379,10.49743366241455,-67.0555419921875
13,1.0,1391.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,6.214038133621216,,,,-12447745.954854125,-6.040262222290039,-3444099.5833361596,6.22823717452502,-1.3019826783353496e+16,8692.275828851718,4980.951533862946,17179.350479125977,131.9397735595703,0.0001,0.0,0.0001,0.0001,182.60679626464844,66.66229248046875,383.848876953125,66.40310668945312,,,,,-21.53695297241211,15.42479133605957,10.69783878326416,-68.56498718261719
14,1.0,1498.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,6.762938499450684,,,,-12404404.619927697,-6.045409202575684,-3435618.86124102,7.1412188923200945,-1.3020690523408494e+16,9267.193775854377,5167.047427455066,18015.214347839355,111.34566497802734,0.0001,0.0,0.0001,0.0001,184.57127380371094,75.76426696777344,420.9234619140625,77.8115005493164,,,,,-21.59107208251953,16.040102005004883,11.003316879272461,-69.77586364746094
15,1.0,1605.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,7.268273115158081,,,,-12403319.008881273,-6.0614752769470215,-3436081.2311703423,7.147187807242634,-1.3027983248392472e+16,9815.756833655812,5331.244573886993,18912.156997680664,200.7424774169922,0.0001,0.0,0.0001,0.0001,194.74609375,77.22322082519531,541.6328125,67.61127471923828,,,,,-21.909061431884766,16.713253021240234,10.751211166381836,-71.31730651855469
16,1.0,1712.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,7.768143177032471,,,,-12403149.910145229,-6.064107418060303,-3436158.742072032,7.147429337429946,-1.302634525450788e+16,10549.690973370989,5676.765798814783,19904.82257080078,308.78717041015625,0.0001,0.0,0.0001,0.0001,216.02874755859375,94.15644836425781,928.38525390625,105.50018310546875,,,,,-22.293373107910156,17.422466278076172,10.828584671020508,-73.36839294433594
17,1.0,1819.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,8.29809045791626,,,,-12402494.339851389,-6.100284576416016,-3437542.317105423,7.147429908857032,-1.3038297410325902e+16,10322.999172317648,6003.260821092575,20912.947929382324,207.58648681640625,0.0001,0.0,0.0001,0.0001,214.35726928710938,80.00855255126953,537.0458984375,91.56829833984375,,,,,-22.64046859741211,18.139833450317383,11.027000427246094,-74.45635223388672
18,1.0,1926.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,8.813488721847534,,,,-12402614.54880522,-6.109140396118164,-3437547.422232009,7.147332354343199,-1.3046419851444578e+16,10689.894143434329,6110.583047992925,21592.81792449951,132.61558532714844,0.0001,0.0,0.0001,0.0001,228.95655822753906,83.19541931152344,611.309814453125,90.36495971679688,,,,,-22.622798919677734,18.652894973754883,10.760092735290527,-75.66038513183594
19,1.0,2033.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,9.335134267807007,,,,-12402708.026159381,-6.163204193115234,-3437624.4950593603,7.146989484716769,-1.3040602438639152e+16,10980.827761641172,6398.380541832386,22141.71738433838,246.79690551757812,0.0001,0.0,0.0001,0.0001,235.37435913085938,89.14065551757812,477.7861328125,84.94043731689453,,,,,-22.87088966369629,19.155960083007812,10.64419937133789,-75.91142272949219
20,1.0,2140.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,9.866938591003418,,,,-12402294.664606849,-6.491426467895508,-3437606.160130779,7.147413617221708,-1.3043456923200482e+16,11293.189388809917,6334.938824591962,22217.352993011475,163.29403686523438,0.0001,0.0,0.0001,0.0001,237.99017333984375,85.85913848876953,587.1285400390625,119.13986206054688,,,,,-22.928695678710938,19.5756893157959,10.60690975189209,-75.92265319824219
21,1.0,2247.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,10.434600591659546,,,,-12402514.37479986,-6.547887325286865,-3437628.0775162787,7.147015915531295,-1.3054303516917456e+16,11075.767701336157,6554.080930901503,22716.33016204834,257.2569580078125,0.0001,0.0,0.0001,0.0001,245.7918701171875,88.26121520996094,508.05859375,96.61279296875,,,,,-22.827346801757812,20.008544921875,10.862701416015625,-77.49700164794922
22,1.0,2354.0,0.0,0.0,8539.0,1244.0,0.0,0.0,0.0,0.0,0.0,10.949293375015259,,,,-12401045.609462671,-6.761246681213379,-3435814.5287299166,7.1427954645290095,-1.3066383823734358e+16,11578.029060577677,6675.791445335492,23037.772735595703,120.60124969482422,0.0001,0.0,0.0001,0.0001,242.41294860839844,88.06806182861328,617.8800659179688,99.97687530517578,,,,,-22.728578567504883,20.2722110748291,11.10215950012207,-76.64679718017578
