Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,85.0,0.0,0.0,6777.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.003593921661376953,,,,,,,,,2165.959441577687,1202.2643156974016,4125.669237136841,47.40114974975586,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,12.3514404296875,2.0780062675476074,21.037710189819336,8.484116554260254,,,,,-0.618340790271759,2.903146266937256,10.0,-10.164583206176758
2,1.0,170.0,0.0,0.0,6777.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.49707961082458496,,,,-641650.1034927587,-3.474834442138672,-35898.09891333506,-77.70188162735721,-4.492472177585973e+29,1935.24082922094,1086.9631590546517,3715.601364135742,49.60771560668945,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,17.385908126831055,3.8979032039642334,28.83202362060547,8.348949432373047,,,,,-1.386227011680603,3.0914952754974365,10.0,-11.948328971862793
3,1.0,255.0,0.0,0.0,6777.0,1366.0,0.0,0.0,0.0,0.0,0.0,0.9214775562286377,,,,-512798.1016210121,-3.1563103199005127,-44879.33995708409,-24.06520582376273,-2031754961231.502,1689.1107116923613,988.9191290644055,3394.2173557281494,57.35663604736328,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,23.772689819335938,5.9872355461120605,48.37017059326172,12.20334529876709,,,,,-2.5449166297912598,3.570124864578247,10.0,-14.709102630615234
4,1.0,340.0,0.0,0.0,6777.0,1366.0,0.0,0.0,0.0,0.0,0.0,1.3678531646728516,,,,-512223.16115677386,-3.1501734256744385,-44808.849584904136,-14.057477603187241,-1979239105674.7961,1619.307026313333,951.2629482593345,3342.7484245300293,41.642539978027344,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,28.08978843688965,6.63633918762207,51.47956466674805,16.267114639282227,,,,,-3.7896945476531982,4.135497570037842,10.0,-18.162023544311523
5,1.0,425.0,0.0,0.0,6777.0,1366.0,0.0,0.0,0.0,0.0,0.0,1.833275556564331,,,,-443750.9595787709,-3.39526104927063,-52608.00859949901,-62.22268746263847,-2005408582363.601,1680.606571377025,967.6380403937179,3507.2552738189697,33.395591735839844,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,33.7327995300293,8.74376392364502,59.567138671875,14.066049575805664,,,,,-4.718484878540039,4.627334117889404,10.0,-20.251386642456055
6,1.0,510.0,0.0,0.0,6777.0,1366.0,0.0,0.0,0.0,0.0,0.0,2.3166182041168213,,,,-2932708.323881407,-4.775292873382568,-788708.9882120851,-42.8394197216925,-369907171828724.5,1897.200057444853,1053.9681325810245,3785.8244342803955,44.265689849853516,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,36.65126037597656,10.134835243225098,77.6360855102539,19.307218551635742,,,,,-5.365846157073975,5.147533416748047,10.0,-24.672353744506836
7,0.0,595.0,0.0,0.0,6777.0,1366.0,0.0,0.0,0.0,0.0,0.0,2.787396192550659,,,,-8190663.237315817,-5.0552849769592285,-2206609.5930438307,-42.83741524803858,-1.5188732112229202e+16,2104.7579089894016,1179.085864530302,4049.2918453216553,73.55769348144531,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,42.47734069824219,10.385269165039062,77.0653076171875,23.093326568603516,,,,,-5.9592156410217285,5.763513565063477,10.0,-24.672353744506836
8,1.0,680.0,0.0,0.0,6777.0,1366.0,0.0,0.0,0.0,0.0,0.0,3.2805252075195312,,,,-4247234.320934329,-5.173978328704834,-1135964.9012415782,-42.83841680112163,-5.166585581018824e+16,2306.04564707139,1310.1377008777454,4418.039237976074,54.855796813964844,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,47.83877182006836,11.706149101257324,80.11111450195312,22.593658447265625,,,,,-6.3417558670043945,6.45486307144165,10.0,-29.84737777709961
9,1.0,765.0,0.0,0.0,6777.0,1366.0,0.0,0.0,0.0,0.0,0.0,3.772980213165283,,,,-1743273.3372196362,-5.264780521392822,-460409.54614945524,-42.838351636508825,53815940687.243965,2401.467164364983,1480.6750381102304,4838.960626602173,56.47582244873047,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,55.11466598510742,18.525432586669922,134.33668518066406,22.310832977294922,,,,,-6.679872512817383,7.178633213043213,10.0,-35.27980041503906
