Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,113.0,0.0,0.0,9027.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0033795833587646484,,,,,,,,,3323.502985608261,1803.5083307383072,6417.452463150024,73.30965423583984,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,21.7958984375,6.067875862121582,50.63551712036133,12.264679908752441,,,,,-1.2947919368743896,3.1908621788024902,10.0,-13.644213676452637
2,1.0,226.0,0.0,0.0,9027.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.63273024559021,,,,-1114331.957586054,-5.587311744689941,-112462.10401785524,-62.28497389354185,-5.1924742075232403e+17,2819.7170758036386,1502.921876588638,5529.041889190674,56.696285247802734,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,37.529083251953125,11.71480941772461,75.28975677490234,12.362641334533691,,,,,-3.3591370582580566,4.01417875289917,10.0,-20.725704193115234
3,1.0,339.0,0.0,0.0,9027.0,1305.0,0.0,0.0,0.0,0.0,0.0,1.1716983318328857,,,,-1100383.4256868854,-5.551377296447754,-112204.61880734768,-14.065402337574021,-15376018671625.55,2665.396779457025,1550.678161814244,5528.904846191406,51.50254821777344,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,47.494022369384766,21.47182273864746,134.49168395996094,20.29839515686035,,,,,-6.9150543212890625,5.759093284606934,10.0,-30.745548248291016
4,1.0,452.0,0.0,0.0,9027.0,1305.0,0.0,0.0,0.0,0.0,0.0,1.7003135681152344,,,,-1100384.2168380024,-5.551369667053223,-112204.7641554912,6.376220928913908,-15310375722147.355,3192.143512827105,1965.849505747864,6804.7255783081055,46.796085357666016,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,62.4565315246582,22.85075569152832,167.4088592529297,24.692176818847656,,,,,-10.494246482849121,7.463566780090332,10.0,-38.6918830871582
5,1.0,565.0,0.0,0.0,9027.0,1305.0,0.0,0.0,0.0,0.0,0.0,2.212369918823242,,,,-1288047.431288582,-5.557431221008301,-156251.18661142592,-2.2789591269835996,-47750329933741.46,4037.338122612607,2433.452736488171,8296.75541305542,60.55513000488281,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,84.22450256347656,29.91641616821289,202.8601837158203,38.92159652709961,,,,,-13.162033081054688,8.707581520080566,10.0,-45.402320861816406
6,1.0,678.0,0.0,0.0,9027.0,1305.0,0.0,0.0,0.0,0.0,0.0,2.760300636291504,,,,-8918214.76184649,-5.806991100311279,-1934918.2340753975,-21.932730849598435,-5.97713104899802e+20,4758.298536756397,2866.411423344685,9723.036556243896,74.6031494140625,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,97.67918395996094,37.745086669921875,237.1463623046875,35.26325607299805,,,,,-15.208918571472168,9.790432929992676,10.0,-48.84077835083008
7,1.0,791.0,0.0,0.0,9027.0,1305.0,0.0,0.0,0.0,0.0,0.0,3.3194005489349365,,,,-16205774.618061641,-6.0080060958862305,-3546635.37733226,-2.5039173257025995,-95083220371.65259,5484.271736077503,3220.6851452557103,11016.914890289307,85.40052795410156,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,107.72261810302734,38.2674560546875,277.7550354003906,46.53498458862305,,,,,-16.510337829589844,10.582775115966797,10.0,-52.954559326171875
8,1.0,904.0,0.0,0.0,9027.0,1305.0,0.0,0.0,0.0,0.0,0.0,4.256602048873901,,,,-12658224.617499048,-6.113408088684082,-2779433.182625062,2.8032442220068354,-8262921217684.645,6218.002943427162,3563.8415742944953,12196.50963973999,59.163814544677734,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,118.48202514648438,39.66612243652344,238.76589965820312,54.93592834472656,,,,,-17.38605308532715,11.278830528259277,10.0,-55.008338928222656
9,1.0,1017.0,0.0,0.0,9027.0,1305.0,0.0,0.0,0.0,0.0,0.0,4.812821626663208,,,,-15507278.229746858,-6.045838356018066,-3396556.781261125,-2.1116945131901987,-3025159777166.772,6867.331279619605,3892.99781513852,13601.259536743164,86.28384399414062,0.00010000000000000002,1.3552527156068805e-20,0.0001,0.0001,135.07261657714844,44.10209655761719,262.0983581542969,46.1307258605957,,,,,-18.450925827026367,12.153785705566406,10.0,-57.38300323486328
