Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,54.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.003557920455932617,,,,,,,,,1121.9033319685195,616.6910552350923,2159.388418197632,34.711509704589844,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,12.258491516113281,2.606222152709961,16.885643005371094,6.751831531524658,,,,,-0.08074522763490677,2.6776273250579834,10.0,-10.0929536819458
2,1.0,108.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.38270092010498047,,,,-55124.82814326966,-0.9268335700035095,-93855.90023064664,-50.70610193967299,-1.653450651625118e+23,981.1952802870009,522.7459678981348,1870.723063468933,45.710906982421875,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,14.958806037902832,3.6797549724578857,25.315494537353516,7.597757339477539,,,,,-0.2937690317630768,2.759586811065674,10.0,-11.525167465209961
3,0.0,162.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.6763522624969482,,,,-51931.87738063717,-0.49830061197280884,-96334.13985759906,-60.460953831168204,-921530394.1301702,892.0931902991401,470.8810338728675,1626.965009689331,35.63660430908203,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,19.12527847290039,4.26090145111084,29.476163864135742,11.053319931030273,,,,,-0.5941142439842224,3.0107483863830566,10.0,-11.525167465209961
4,1.0,216.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,1.0183250904083252,,,,-52060.26542857795,-0.4636932611465454,-96413.38638862183,-31.521021490869067,-3799.5427336583466,675.748833462044,386.9499259210798,1357.4650268554688,22.095623016357422,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,21.777034759521484,5.446676254272461,40.341529846191406,9.27992057800293,,,,,-0.8192058801651001,3.3478736877441406,10.0,-14.062472343444824
5,0.0,270.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,1.3257458209991455,,,,-52078.368408620496,-0.4608008861541748,-96423.68792183223,7.810910998489249,-2118.425795081286,727.3427919105247,392.61811205059473,1363.8833169937134,27.76732063293457,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,22.734498977661133,5.0936784744262695,41.34238815307617,12.575235366821289,,,,,-0.9111031293869019,3.760632038116455,10.0,-14.062472343444824
6,1.0,324.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,1.6753003597259521,,,,-52071.888674253976,-0.46207714080810547,-96420.22769330835,7.810997782818768,-2120.738132801753,645.0418434143066,411.00245952385694,1398.549593925476,18.57367706298828,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,22.649913787841797,6.264115333557129,41.517581939697266,12.633913040161133,,,,,-0.9311037063598633,4.032307147979736,10.0,-17.80954933166504
7,0.0,378.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,2.029867649078369,,,,-51600.92134567961,-0.8537431359291077,-96245.13718153353,7.810983270147703,-1175316.6850913807,762.8827561978941,436.78141803916867,1491.390905380249,32.43342590332031,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,24.213489532470703,6.022229194641113,38.691932678222656,13.148940086364746,,,,,-0.7254405617713928,4.239643573760986,10.040558815002441,-17.80954933166504
8,1.0,432.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,2.390641212463379,,,,-50262.20720085373,-2.5425033569335938,-95610.75782519425,4.474680939129149,-4476640.589701718,765.2937151061165,465.6051830864778,1574.681806564331,25.536853790283203,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,27.044113159179688,7.499899387359619,51.53680419921875,12.980712890625,,,,,-0.665618896484375,4.546158313751221,10.35759162902832,-22.712203979492188
9,0.0,486.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,2.7239134311676025,,,,-50320.155348929264,-3.2790985107421875,-95555.23406863865,-2.2460075431051667,-430556.57554391894,727.2958112646032,423.02568953210465,1483.5905675888062,24.717180252075195,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,27.552852630615234,7.972950458526611,50.929771423339844,15.297883987426758,,,,,-0.45839613676071167,4.7692437171936035,10.408153533935547,-22.712203979492188
10,1.0,540.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,3.0600779056549072,,,,-52738.46632707635,-3.5190556049346924,-96227.84355982946,-0.9773920177083514,-222297.25762476487,816.2931371971413,505.3712969176193,1646.738847732544,18.176204681396484,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,32.68220138549805,11.494091033935547,63.9326057434082,12.88831901550293,,,,,-0.46399858593940735,5.282630920410156,10.558768272399902,-28.624141693115234
11,0.0,594.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,3.409268617630005,,,,-51006.37718037609,-2.9914209842681885,-95942.78836358257,-2.0257127688928116,-349001.15506516356,737.4521233947189,431.6300282002576,1462.8537607192993,30.73992347717285,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,29.594703674316406,8.355180740356445,55.152042388916016,17.555498123168945,,,,,-0.3426610231399536,5.574077606201172,10.3859281539917,-28.624141693115234
12,1.0,648.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,3.721143960952759,,,,-54154.58065548825,-2.8472957611083984,-97491.03611101052,1.1733146225627928,-787586494.5598953,856.8005383456194,500.7596274394408,1778.4603490829468,23.802419662475586,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,39.87123107910156,15.58170223236084,90.6304702758789,18.207256317138672,,,,,-0.31862926483154297,6.24896764755249,10.485639572143555,-35.00456619262695
13,1.0,702.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,4.021223545074463,,,,-59673.967680897935,-2.6323580741882324,-99961.28801531914,7.4511039114761575,-1515577761.4340687,835.1482338022303,462.23160909596,1637.8304443359375,24.886924743652344,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,34.676815032958984,13.518912315368652,67.68270111083984,13.69253921508789,,,,,-0.27963685989379883,6.5856146812438965,10.2280912399292,-41.30777359008789
14,0.0,756.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,4.315401077270508,,,,-59113.7729206877,-2.696610927581787,-98855.3957123086,7.792193092064671,-176985694.26793715,1063.1613062046192,611.1918151421941,2138.16033744812,32.27742004394531,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,46.958831787109375,18.55900764465332,102.2175521850586,23.05565071105957,,,,,-0.27313950657844543,7.408383846282959,10.395052909851074,-41.30777359008789
15,1.0,810.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,4.6237733364105225,,,,-42281.021491681415,-2.699446439743042,-66488.68760016974,7.7936272905909725,-197427926.973414,1012.976225623378,606.8493112579952,2146.7171201705933,39.07069396972656,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,49.14325714111328,22.80173110961914,125.84810638427734,19.83535385131836,,,,,-0.17934370040893555,7.768869400024414,10.083492279052734,-47.19589614868164
16,0.0,864.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,5.007098913192749,,,,-19815.322957214223,-2.8106772899627686,-22927.767851711455,7.806946306213697,-329540248.9236583,1367.8651793621204,714.0955350855511,2558.994451522827,124.0400619506836,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,58.89777755737305,27.09757423400879,180.8486328125,20.82472038269043,,,,,-0.2956992983818054,8.461352348327637,10.268171310424805,-47.19589614868164
17,1.0,918.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,5.360651969909668,,,,-12810.026814240115,-2.930310010910034,-8818.723537575204,7.808971945054255,-960373230.627298,1224.6670969680504,735.9883864147482,2731.751076221466,7.017947673797607,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,65.13594818115234,29.75109100341797,140.1525115966797,20.109045028686523,,,,,-0.28576892614364624,8.86365032196045,10.485925674438477,-51.9188232421875
18,0.0,972.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,5.690646409988403,,,,-13534.95766445173,-2.8398540019989014,-10538.230089874394,7.810678985179778,-1154683479.1891463,1555.286566010228,874.1357228912168,2992.8550424575806,58.597801208496094,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,64.88516235351562,22.746334075927734,124.71312713623047,21.76632308959961,,,,,-0.36566513776779175,9.344162940979004,10.86561107635498,-51.9188232421875
19,1.0,1026.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,6.038790941238403,,,,-13059.030261588938,-2.8914177417755127,-7073.212891751672,7.810010702324578,-6650989690.583554,1493.695714932901,891.2118890190951,3230.78168964386,8.336745262145996,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,72.70606994628906,44.911521911621094,295.7113342285156,22.623552322387695,,,,,-0.5101688504219055,9.710380554199219,10.833216667175293,-56.64365768432617
20,0.0,1080.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,6.377325773239136,,,,-10196.379551276119,-2.9326562881469727,-7091.510312199447,7.8096814003313515,-2460129892.187378,1762.3266337712605,992.5512896407721,3458.1955518722534,20.95892906188965,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,82.53569793701172,38.56943130493164,221.5892333984375,23.429357528686523,,,,,-0.5964008569717407,10.0977201461792,10.9747953414917,-56.64365768432617
21,1.0,1134.0,0.0,0.0,4289.0,1061.0,0.0,0.0,0.0,0.0,0.0,6.7108213901519775,,,,-6964.284173127313,-2.972172975540161,-4634.357060287697,7.807095445647759,-33268031.366254114,1785.6477355957031,1010.6648730294653,3765.5202555656433,115.01338195800781,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,80.12887573242188,38.26227951049805,205.76260375976562,18.658329010009766,,,,,-0.7133929133415222,10.420108795166016,10.936047554016113,-60.1609001159668
