Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,104.0,0.0,0.0,8266.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.0033426284790039062,,,,,,,,,2765.0619349112876,1515.5536047696771,5277.84045791626,55.90557861328125,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,14.447509765625,3.5572400093078613,28.14087677001953,8.243040084838867,,,,,-0.9425515532493591,3.0146563053131104,10.0,-12.67634105682373
2,1.0,208.0,0.0,0.0,8266.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.571368932723999,,,,-404905.2924243353,-4.5504984855651855,-5295.2846701562585,-50.729855491352545,-6.892298647497694e+30,2414.4400054674884,1323.1888285576833,4657.908702850342,42.82908630371094,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,22.174701690673828,6.861871719360352,72.36552429199219,12.021086692810059,,,,,-2.374962329864502,3.4015004634857178,10.0,-16.480653762817383
3,1.0,312.0,0.0,0.0,8266.0,1549.0,0.0,0.0,0.0,0.0,0.0,1.0505306720733643,,,,-345908.7871508052,-4.479016304016113,-9330.616181092788,-50.729214095652964,-43269370155334.04,2343.4252173533805,1281.1315649409967,4568.769041061401,44.40301513671875,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,29.051603317260742,7.841814994812012,65.77743530273438,14.509943962097168,,,,,-4.396601676940918,4.19236421585083,10.0,-20.65670394897461
4,1.0,416.0,0.0,0.0,8266.0,1549.0,0.0,0.0,0.0,0.0,0.0,1.5391480922698975,,,,-339754.3853500388,-4.578458786010742,-9321.855614791299,-50.67210624248138,-3372849028106.0244,2433.1987817104045,1381.5481857200787,4916.591636657715,62.22480392456055,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,37.28163528442383,10.983781814575195,97.30479431152344,18.742774963378906,,,,,-6.063465595245361,4.942207336425781,10.0,-23.151119232177734
5,1.0,520.0,0.0,0.0,8266.0,1549.0,0.0,0.0,0.0,0.0,0.0,2.031848430633545,,,,-48786.55626989341,-5.577754974365234,5996.386466496661,-50.83615447777368,-5.211801059019044e+17,2678.3896477039043,1480.7138115977293,5232.105617523193,47.878543853759766,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,41.210899353027344,9.949873924255371,87.29304504394531,18.260663986206055,,,,,-7.307912349700928,5.6202497482299805,10.0,-24.084754943847656
6,1.0,624.0,0.0,0.0,8266.0,1549.0,0.0,0.0,0.0,0.0,0.0,2.538696527481079,,,,-400846.9457932051,-6.027376174926758,34983.24924618454,-86.8852025095572,-1.0014923789592316e+23,2679.0785433879264,1531.465085587686,5393.144742965698,42.01810073852539,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,46.48575973510742,13.37540054321289,109.90629577636719,22.23944854736328,,,,,-8.15914535522461,6.381919860839844,10.0,-26.631149291992188
7,1.0,728.0,0.0,0.0,8266.0,1549.0,0.0,0.0,0.0,0.0,0.0,3.026003122329712,,,,-91007.65862517378,-6.138904571533203,-928.5170506694341,-43.423778697767474,3795856497389061.0,2850.530895801691,1598.8275204770905,5719.311689376831,40.61738204956055,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,51.917781829833984,16.537023544311523,168.14654541015625,28.28298568725586,,,,,-8.540704727172852,7.125688552856445,10.0,-30.51717185974121
8,1.0,832.0,0.0,0.0,8266.0,1549.0,0.0,0.0,0.0,0.0,0.0,3.551619529724121,,,,-45610.591055677585,-6.345310688018799,-2739.391156729152,-42.88122769479488,-908571357124.6002,2961.1726709145764,1719.161494209792,6069.451202392578,64.69427490234375,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,55.871456146240234,19.96855926513672,204.37559509277344,31.929777145385742,,,,,-8.798051834106445,7.928040027618408,10.0,-35.5008659362793
9,1.0,936.0,0.0,0.0,8266.0,1549.0,0.0,0.0,0.0,0.0,0.0,4.07746148109436,,,,-54867.961832297515,-6.704827308654785,-4867.226465714001,-43.08272457519463,-10072087055537.912,3297.8283232542185,1872.8356842885662,6624.856605529785,63.64447784423828,0.00010000000000000003,2.710505431213761e-20,0.0001,0.0001,66.74652862548828,19.00933837890625,128.91009521484375,27.51711082458496,,,,,-9.156380653381348,8.889019012451172,10.0,-40.12558364868164
