Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,94.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.0035071372985839844,,,,,,,,,2728.0838459096058,1510.6216956704066,5173.82014465332,65.95606231689453,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,20.156330108642578,4.200723648071289,32.466678619384766,11.851747512817383,,,,,-1.0998059511184692,3.101077079772949,10.0,-10.179203033447266
2,1.0,188.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.5183501243591309,,,,-2813848.243503408,-4.780717849731445,-931676.842290629,-41.23594491328714,-4.30276603648333e+20,2399.7415220585276,1284.9434675976267,4391.305047988892,46.08772277832031,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,33.75046920776367,8.467890739440918,58.7998161315918,13.975223541259766,,,,,-2.501534938812256,3.6569619178771973,10.0,-13.777009963989258
3,1.0,282.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.99745774269104,,,,-2293713.5093744122,-4.636244297027588,-751249.7783840043,-21.946795804758192,-202699227074031.28,2169.082382750004,1250.0526664231609,4161.157939910889,41.70154571533203,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,45.339900970458984,15.64317512512207,83.99998474121094,20.838308334350586,,,,,-5.204892635345459,5.224727153778076,10.0,-25.998918533325195
4,1.0,376.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,1.436539888381958,,,,-2293814.407586977,-4.636047840118408,-751272.8028558724,-21.946302685153448,-192640172618834.75,2490.13540217217,1516.2614703946872,4953.031299591064,25.908479690551758,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,55.00712203979492,22.0390567779541,121.52656555175781,20.154220581054688,,,,,-8.214512825012207,7.098123550415039,10.0,-37.86977767944336
5,1.0,470.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,1.876462459564209,,,,-2293811.5176391797,-4.636045932769775,-751272.2732639961,-19.466687811817085,-191998420046244.88,3048.57387895787,1900.8781384856038,6279.986614227295,63.78110122680664,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,73.77159881591797,27.49408721923828,155.3654327392578,25.985185623168945,,,,,-11.151515007019043,8.718043327331543,10.0,-47.0624885559082
6,1.0,564.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,2.369349479675293,,,,-2300654.8427370046,-4.635794639587402,-754741.4618231691,-3.316183545080977,-191357717079425.44,3724.0525585742707,2400.198256354983,8027.371364593506,65.505859375,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,92.2223129272461,33.48291015625,174.6637725830078,25.285785675048828,,,,,-13.891926765441895,10.288856506347656,10.0,-55.17084503173828
7,1.0,658.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,2.8177649974823,,,,-14472426.434636269,-4.552328586578369,-6806825.530269823,-21.935482805771993,-2.0225850639329162e+17,4719.110013353064,2810.9422968303797,9465.02438735962,75.7388687133789,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,113.9083480834961,43.46896743774414,250.76467895507812,33.8683967590332,,,,,-15.896501541137695,11.373281478881836,10.0,-60.755802154541016
8,1.0,752.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,3.2685468196868896,,,,-20765684.03344254,-4.7764892578125,-10313194.562174484,2.392458004348891,-3.201458326693581e+19,5176.539900028959,3206.4702328003964,10976.516105651855,65.726318359375,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,132.66488647460938,55.203636169433594,312.09075927734375,53.714111328125,,,,,-17.4958438873291,12.42413330078125,10.0,-64.32991027832031
9,1.0,846.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,3.782639741897583,,,,-21191920.07246841,-5.034352779388428,-10540709.956583286,6.904889247778517,-425494449.7606065,6119.332863909133,3558.4285528853547,12357.609806060791,97.31910705566406,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,150.960205078125,61.00510025024414,417.6019287109375,53.9600830078125,,,,,-18.733089447021484,13.2593355178833,10.0,-69.47223663330078
10,1.0,940.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,4.25529932975769,,,,-21191957.084229473,-5.173640727996826,-10538036.108380027,6.910972776146925,-96674560.46908355,6644.468929128444,3906.0953803349375,13613.777336120605,119.3258285522461,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,163.5469207763672,66.48976135253906,401.591552734375,61.36885452270508,,,,,-19.90123176574707,14.18005084991455,10.0,-70.82893371582031
11,1.0,1034.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,4.742979288101196,,,,-21169416.632117964,-5.219937801361084,-10528175.618582102,6.9323024439301495,-97415017.40138827,7305.14020708774,4229.083409261504,14863.975303649902,153.23292541503906,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,169.50408935546875,74.07414245605469,546.4252319335938,79.35356140136719,,,,,-20.98401641845703,15.02230167388916,10.0,-74.4791259765625
12,1.0,1128.0,0.0,0.0,7498.0,1122.0,0.0,0.0,0.0,0.0,0.0,5.2439000606536865,,,,-21037851.426147316,-5.303540229797363,-10466810.936574137,6.961527693141361,-97622136.62149918,8003.566326303685,4609.265693800736,16279.573379516602,223.38619995117188,9.999999999999999e-05,1.3552527156068805e-20,0.0001,0.0001,178.0499267578125,80.4228744506836,483.8765563964844,66.19959259033203,,,,,-21.978412628173828,15.959114074707031,10.495229721069336,-76.97076416015625
