Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,126.0,0.0,0.0,10029.0,1427.0,0.0,0.0,0.0,0.0,0.0,0.003618478775024414,,,,,,,,,3774.511495650761,2049.969425361003,7285.909801483154,83.6890869140625,0.0001,0.0,0.0001,0.0001,21.527442932128906,6.789125919342041,50.31614685058594,10.512694358825684,,,,,-1.2974884510040283,3.2567012310028076,10.0,-13.45316219329834
2,1.0,252.0,0.0,0.0,10029.0,1427.0,0.0,0.0,0.0,0.0,0.0,0.6626477241516113,,,,-1211682.6047699326,-3.5131120681762695,-149100.28886662616,-50.729270494681984,-2.3615362979053826e+23,3032.2529388760763,1705.7907262262308,6091.566078186035,50.2532844543457,0.0001,0.0,0.0001,0.0001,39.448890686035156,13.720253944396973,78.3082275390625,13.050875663757324,,,,,-3.707291841506958,4.308652400970459,10.0,-21.721168518066406
3,1.0,378.0,0.0,0.0,10029.0,1427.0,0.0,0.0,0.0,0.0,0.0,1.221529245376587,,,,-1206384.190462455,-3.4875426292419434,-148922.75606994523,-12.231553373160487,-21333466383414.723,3005.8005879568677,1915.5043566771621,6329.504194259644,40.95196533203125,0.0001,0.0,0.0001,0.0001,47.32754898071289,18.46364974975586,99.36292266845703,18.59166145324707,,,,,-7.825812339782715,6.320493221282959,10.0,-32.490726470947266
4,1.0,504.0,0.0,0.0,10029.0,1427.0,0.0,0.0,0.0,0.0,0.0,1.7711384296417236,,,,-1206404.0129645062,-3.4875521659851074,-148924.23610430333,-12.224860260062481,-21213473871515.332,3956.6599408104307,2315.3776210019087,7999.437454223633,53.2637825012207,0.0001,0.0,0.0001,0.0001,66.18312072753906,21.74500274658203,147.88693237304688,24.171358108520508,,,,,-11.430176734924316,7.834500312805176,10.0,-41.95948028564453
5,1.0,630.0,0.0,0.0,10029.0,1427.0,0.0,0.0,0.0,0.0,0.0,2.3171732425689697,,,,-11228667.373586029,-3.8875412940979004,-979528.8226282019,-12.244149254083244,-4.5646240349228536e+16,5126.9953851851205,2933.1554395458606,10382.049640655518,105.24859619140625,0.0001,0.0,0.0001,0.0001,93.1609115600586,33.17029571533203,221.55809020996094,24.329164505004883,,,,,-14.393292427062988,9.112231254577637,10.0,-46.580631256103516
6,1.0,756.0,0.0,0.0,10029.0,1427.0,0.0,0.0,0.0,0.0,0.0,2.855158805847168,,,,-11945491.046917347,-4.200489044189453,-1017282.4909560424,-50.72859160035347,-2.0873360460630606e+20,5788.244141775464,3279.6410412802816,11651.075012207031,126.12255096435547,0.0001,0.0,0.0001,0.0001,98.39791870117188,37.734642028808594,238.74465942382812,39.65343475341797,,,,,-16.410375595092773,10.066753387451172,10.0,-51.12116622924805
7,1.0,882.0,0.0,0.0,10029.0,1427.0,0.0,0.0,0.0,0.0,0.0,3.3863720893859863,,,,-24615446.616218027,-4.481630802154541,-1882614.2711437754,-3.334020660329344,-1.1514731412914252e+16,6192.369857939463,3588.852539758457,12368.299198150635,99.1067123413086,0.0001,0.0,0.0001,0.0001,108.82646179199219,35.15165328979492,222.716552734375,44.465248107910156,,,,,-17.64173698425293,10.69223690032959,10.0,-52.631168365478516
8,1.0,1008.0,0.0,0.0,10029.0,1427.0,0.0,0.0,0.0,0.0,0.0,3.9423599243164062,,,,-14240432.197691124,-4.8208112716674805,-1096441.9257017812,-3.3331906852751887,-1.1516807429546346e+16,6703.409083805387,3939.7227605986313,13465.990516662598,51.352779388427734,0.0001,0.0,0.0001,0.0001,120.2908706665039,47.11831283569336,412.6342468261719,52.13541030883789,,,,,-18.60706901550293,11.414132118225098,10.0,-55.327632904052734
9,1.0,1134.0,0.0,0.0,10029.0,1427.0,0.0,0.0,0.0,0.0,0.0,4.481529951095581,,,,-11652846.470454536,-5.114599704742432,-914252.534156481,-3.330414509298748,-1.1508903000880702e+16,6895.235041118804,4117.649434170578,14549.466594696045,122.25516510009766,0.0001,0.0,0.0001,0.0001,124.86553955078125,42.1444091796875,288.2718811035156,60.99177169799805,,,,,-19.261934280395508,12.12619400024414,10.0,-58.58074951171875
