episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/td_error,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/mean_q,info/learner/default_policy/learner_stats/min_q,info/learner/default_policy/learner_stats/max_q,info/learner/default_policy/learner_stats/mean_td_error
8.0,-100.0,-70.77981651376147,9.256880733944953,109,0,1009,32,1009,False,109,1,default,dab3b57eb4b3431485ac282ea69e1727,2023-12-07_11-30-50,1701966650,13.084611415863037,13.084611415863037,6225,shossain-Legion-5,10.226.91.212,13.084611415863037,32,1,"[-73.0, -91.0, -22.0, -82.0, -42.0, -82.0, -42.0, -32.0, -22.0, -73.0, -82.0, -91.0, -100.0, -82.0, -91.0, -91.0, -73.0, -73.0, -73.0, -82.0, -73.0, -62.0, -64.0, -91.0, -91.0, -22.0, -32.0, -73.0, -22.0, -100.0, -32.0, -82.0, -100.0, -52.0, -91.0, -73.0, -82.0, -82.0, -82.0, -91.0, -91.0, -62.0, -82.0, -91.0, -91.0, -91.0, -91.0, 8.0, -12.0, -100.0, -82.0, -82.0, -82.0, -73.0, -22.0, -91.0, -91.0, -91.0, -82.0, -82.0, -52.0, -82.0, -62.0, -100.0, -82.0, -91.0, -82.0, -91.0, -22.0, -91.0, -82.0, -73.0, -82.0, -44.0, -82.0, -91.0, -82.0, -82.0, -100.0, -73.0, -52.0, -82.0, -2.0, -100.0, -52.0, -82.0, -12.0, -52.0, -33.0, -42.0, -91.0, -22.0, -82.0, -100.0, -91.0, -82.0, -82.0, 8.0, -82.0, -91.0, -62.0, -52.0, -62.0, -73.0, -82.0, -91.0, -82.0, -82.0, -82.0]","[10, 10, 6, 10, 8, 10, 8, 7, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 7, 10, 6, 10, 7, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 3, 5, 10, 10, 10, 10, 10, 6, 10, 10, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 4, 10, 9, 10, 5, 9, 8, 8, 10, 6, 10, 10, 10, 10, 10, 3, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10]",0.11750353444920907,1.905899944871958,0.04859230305888864,10.662984375906465,0.0,0.102,312861.837,74.442,429.864,1009,1009,32,32,32,1009,1,8.989473684210525,31.505263157894746,"[  8.522727    10.118981    -0.1056034    0.19461676   8.854223
  10.013209     9.076882     9.522659     7.915112     8.752266
   9.104948     8.861087    -0.3965155    9.066544     9.325569
   0.02196562   9.61325      9.64119      9.549561     9.712955
   1.4682392    8.193755   -10.024645     8.678825     9.390879
  10.260974     9.61325     -0.19670188   8.527445     8.961851
  10.535139     9.390879  ]",0.0005000000237487257,-0.13552146,-1.1283252,0.9547247,6.942672
-2.0,-100.0,-70.1214953271028,9.411214953271028,107,0,2016,32,2016,False,216,2,default,dab3b57eb4b3431485ac282ea69e1727,2023-12-07_11-31-03,1701966663,13.356728076934814,26.44133949279785,6225,shossain-Legion-5,10.226.91.212,26.44133949279785,64,2,"[-82.0, -43.0, -82.0, -82.0, -82.0, -73.0, -91.0, -100.0, -91.0, -73.0, -52.0, -91.0, -82.0, -23.0, -82.0, -82.0, -73.0, -91.0, -62.0, -82.0, -91.0, -44.0, -73.0, -91.0, -2.0, -91.0, -73.0, -22.0, -91.0, -100.0, -32.0, -73.0, -13.0, -73.0, -91.0, -73.0, -91.0, -91.0, -82.0, -82.0, -62.0, -73.0, -91.0, -82.0, -82.0, -62.0, -91.0, -82.0, -91.0, -24.0, -32.0, -32.0, -91.0, -73.0, -91.0, -82.0, -73.0, -62.0, -22.0, -82.0, -32.0, -91.0, -12.0, -82.0, -73.0, -91.0, -82.0, -82.0, -64.0, -33.0, -82.0, -82.0, -52.0, -3.0, -73.0, -33.0, -91.0, -82.0, -73.0, -12.0, -82.0, -64.0, -73.0, -43.0, -23.0, -82.0, -91.0, -64.0, -82.0, -62.0, -82.0, -91.0, -53.0, -64.0, -82.0, -82.0, -73.0, -91.0, -82.0, -91.0, -82.0, -91.0, -73.0, -42.0, -82.0, -82.0, -91.0]","[10, 9, 10, 10, 10, 10, 10, 10, 10, 10, 9, 10, 10, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 6, 10, 10, 7, 10, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 7, 7, 10, 10, 10, 10, 10, 10, 6, 10, 7, 10, 5, 10, 10, 10, 10, 10, 10, 8, 10, 10, 9, 5, 10, 8, 10, 10, 10, 5, 10, 10, 10, 9, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 10, 10, 10]",0.11638892896706125,1.648685278488257,0.04900146015339342,10.782282601859112,0.0,0.093,344855.416,3.212,9962.126,2016,2016,3456,32,3456,1519,2,8.526315789473685,31.77894736842105,"[ -4.1358724  -12.799978     0.47680473  -9.322254    -8.565436
   3.4855423   -2.0103283   -4.1358724   -1.3199897    3.8117123
   1.1438642    2.6350594    5.576768   -11.162527     4.84074
   2.77641     -9.679974     4.84074      3.4855423  -13.869097
  -0.43327045   0.35145712   4.1617823   -0.65287113   8.48045
  -0.916523    -1.8522596    0.24989653   6.3082685    4.041115
   1.1438642  -10.653299  ]",0.0005000000237487257,-7.970209,-12.722182,5.8641276,-1.0531105
8.0,-100.0,-52.760330578512395,8.264462809917354,121,0,3016,32,3016,False,337,3,default,dab3b57eb4b3431485ac282ea69e1727,2023-12-07_11-31-17,1701966677,13.508427381515503,39.949766874313354,6225,shossain-Legion-5,10.226.91.212,39.949766874313354,96,3,"[-14.0, -32.0, -62.0, -73.0, -82.0, -32.0, -82.0, -91.0, -13.0, -42.0, -43.0, -91.0, -82.0, -13.0, -100.0, -73.0, -100.0, -100.0, -42.0, -82.0, -64.0, -91.0, -82.0, -22.0, -52.0, -23.0, -82.0, -23.0, -23.0, -73.0, -64.0, -22.0, -82.0, -100.0, -73.0, -52.0, -32.0, -12.0, -43.0, -73.0, -73.0, -22.0, -32.0, -53.0, -73.0, -32.0, -53.0, -22.0, -91.0, -32.0, -64.0, -82.0, -32.0, -91.0, -13.0, -12.0, -82.0, -22.0, -73.0, -62.0, -91.0, -82.0, -82.0, -82.0, -73.0, -73.0, -14.0, -100.0, -3.0, -73.0, 8.0, -12.0, -73.0, 8.0, -52.0, -100.0, -73.0, -62.0, -100.0, -91.0, 8.0, -91.0, -42.0, -4.0, -82.0, -2.0, -22.0, -91.0, -2.0, -91.0, -32.0, -2.0, -73.0, -33.0, -91.0, -4.0, -23.0, -42.0, 8.0, -82.0, -13.0, -91.0, -82.0, -42.0, -32.0, -73.0, -91.0, 8.0, -91.0, -62.0, -12.0, -14.0, -91.0, -3.0, -12.0, -55.0, -23.0, -2.0, -73.0, -82.0, -82.0]","[7, 7, 10, 10, 10, 7, 10, 10, 6, 8, 9, 10, 10, 6, 10, 10, 10, 10, 8, 10, 10, 10, 10, 6, 9, 7, 10, 7, 7, 10, 10, 6, 10, 10, 10, 9, 7, 5, 9, 10, 10, 6, 7, 10, 10, 7, 10, 6, 10, 7, 10, 10, 7, 10, 6, 5, 10, 6, 10, 10, 10, 10, 10, 10, 10, 10, 7, 10, 5, 10, 3, 5, 10, 3, 9, 10, 10, 10, 10, 10, 3, 10, 8, 6, 10, 4, 6, 10, 4, 10, 7, 4, 10, 8, 10, 6, 7, 8, 3, 10, 6, 10, 10, 8, 7, 10, 10, 3, 10, 10, 5, 7, 10, 5, 5, 10, 7, 4, 10, 10, 10]",0.12189606226237355,1.5561359387815972,0.04992217941714076,10.89094141124691,0.0,0.094,340394.948,2.951,10843.511,3016,3016,7168,32,7168,2533,4,9.468421052631578,31.831578947368417,"[ -7.859876   -26.828026    -2.2227535   -2.6785173    0.03855896
   2.7573147   -1.3007879    1.3653431    4.823044    -0.07460213
  -1.9681835  -19.620434     3.2796307    3.3368797    8.531237
  -0.0474472  -26.828026     1.8777199   -0.89318085  -1.3007879
   2.4058094   -1.2964668  -19.620434    -5.125764     8.531237
   8.211835   -10.985407    -1.1535549    2.286498     0.93790054
  10.356029    -2.5334625 ]",0.0005000000237487257,-13.685534,-20.27846,10.038559,-2.2999585
8.0,-100.0,-43.02255639097744,7.548872180451128,133,0,4020,32,4020,False,470,4,default,dab3b57eb4b3431485ac282ea69e1727,2023-12-07_11-31-31,1701966691,13.55750298500061,53.507269859313965,6225,shossain-Legion-5,10.226.91.212,53.507269859313965,128,4,"[-52.0, -33.0, -91.0, -64.0, -73.0, -2.0, -22.0, -42.0, -73.0, -73.0, -34.0, -91.0, -13.0, -73.0, -82.0, -82.0, -82.0, -82.0, -82.0, -64.0, 8.0, -32.0, -91.0, -91.0, -53.0, -2.0, -12.0, -82.0, -12.0, -32.0, -73.0, -32.0, -42.0, -82.0, -2.0, -73.0, -43.0, -82.0, -24.0, -22.0, -2.0, -22.0, -73.0, -32.0, -91.0, -82.0, -2.0, -82.0, -22.0, -82.0, -32.0, -23.0, 8.0, 8.0, -12.0, 7.0, -12.0, -4.0, -64.0, -52.0, -12.0, -2.0, 6.0, -91.0, -12.0, -32.0, -64.0, -82.0, -2.0, -32.0, -12.0, -22.0, -32.0, -82.0, -91.0, -2.0, -82.0, -3.0, -22.0, -82.0, -44.0, 8.0, -91.0, -91.0, -52.0, -12.0, -12.0, -82.0, -73.0, -73.0, -91.0, -73.0, -2.0, -42.0, -2.0, -22.0, -91.0, -4.0, -22.0, -32.0, -22.0, 8.0, -32.0, -82.0, -2.0, -13.0, 8.0, -34.0, -24.0, -100.0, -12.0, 8.0, 8.0, -91.0, 6.0, -64.0, 8.0, -22.0, -13.0, -12.0, -73.0, -64.0, -91.0, -82.0, -82.0, -35.0, -22.0, -42.0, -91.0, -52.0, -82.0, -91.0, -32.0]","[9, 8, 10, 10, 10, 4, 6, 8, 10, 10, 9, 10, 6, 10, 10, 10, 10, 10, 10, 10, 3, 7, 10, 10, 10, 4, 5, 10, 5, 7, 10, 7, 8, 10, 4, 10, 9, 10, 8, 6, 4, 6, 10, 7, 10, 10, 4, 10, 6, 10, 7, 7, 3, 3, 5, 4, 5, 6, 10, 9, 5, 4, 5, 10, 5, 7, 10, 10, 4, 7, 5, 6, 7, 10, 10, 4, 10, 5, 6, 10, 10, 3, 10, 10, 9, 5, 5, 10, 10, 10, 10, 10, 4, 8, 4, 6, 10, 6, 6, 7, 6, 3, 7, 10, 4, 6, 3, 9, 8, 10, 5, 3, 3, 10, 5, 10, 3, 6, 6, 5, 10, 10, 10, 10, 10, 10, 6, 8, 10, 9, 10, 10, 7]",0.1260412477551631,1.5065207525261362,0.04996081781280601,10.931634096564478,0.0,0.091,350621.024,3.264,9803.641,4020,4020,11200,32,11200,3545,6,9.705000000000002,31.869999999999994,"[-10.006977   -17.843243     8.969247    -8.830393    -0.4923973
  -4.6946983    7.549947   -13.511394   -22.850252   -21.932964
 -18.550938     2.4408455    9.339539    -8.594868    -0.9409175
 -18.233194     5.013714     3.847927     3.847927   -12.952573
   1.9471462    0.8831978   -0.37190518   1.3887444    4.824463
  -0.3687172  -22.850252     1.0966091   -1.6121674  -21.932964
   7.307698    -0.38723183]",0.0005000000237487257,-14.366459,-28.550938,9.612768,-4.6406574
8.0,-91.0,-30.07482993197279,6.843537414965986,147,0,5026,32,5026,False,617,5,default,dab3b57eb4b3431485ac282ea69e1727,2023-12-07_11-31-44,1701966704,13.624159336090088,67.13142919540405,6225,shossain-Legion-5,10.226.91.212,67.13142919540405,160,5,"[-64.0, -15.0, -42.0, -23.0, 8.0, -55.0, -12.0, -2.0, 8.0, 8.0, -82.0, 7.0, 8.0, -33.0, -3.0, -64.0, -52.0, 8.0, -32.0, -73.0, -73.0, -73.0, -82.0, -43.0, -44.0, -91.0, -73.0, -32.0, -73.0, -82.0, -91.0, -13.0, 7.0, -91.0, -43.0, -43.0, -33.0, -62.0, -33.0, -12.0, -91.0, -2.0, -23.0, -2.0, 7.0, -24.0, 8.0, -12.0, -91.0, -13.0, -12.0, -64.0, -22.0, -32.0, -2.0, -22.0, -4.0, -73.0, -22.0, -32.0, -82.0, -33.0, -52.0, -44.0, -33.0, -91.0, -12.0, -2.0, -73.0, -42.0, -22.0, -12.0, -12.0, -22.0, 8.0, -4.0, -32.0, -73.0, -22.0, -32.0, -91.0, -25.0, 8.0, 8.0, -33.0, -91.0, -73.0, -12.0, -42.0, -22.0, -3.0, -42.0, -2.0, -22.0, -34.0, -3.0, -64.0, -73.0, 7.0, 8.0, -44.0, -25.0, -2.0, -44.0, -2.0, -23.0, -34.0, -12.0, -73.0, -3.0, 8.0, -22.0, -22.0, -12.0, 8.0, -22.0, -2.0, -32.0, -12.0, -34.0, -22.0, -22.0, -12.0, -4.0, -52.0, -2.0, -3.0, -35.0, -34.0, 8.0, -22.0, -12.0, -12.0, 8.0, -44.0, -82.0, -82.0, 8.0, -91.0, 8.0, 8.0, -22.0, 7.0, -2.0, -32.0, -12.0, -64.0]","[10, 8, 8, 7, 3, 10, 5, 4, 3, 3, 10, 4, 3, 8, 5, 10, 9, 3, 7, 10, 10, 10, 10, 9, 10, 10, 10, 7, 10, 10, 10, 6, 4, 10, 9, 9, 8, 10, 8, 5, 10, 4, 7, 4, 4, 8, 3, 5, 10, 6, 5, 10, 6, 7, 4, 6, 6, 10, 6, 7, 10, 8, 9, 10, 8, 10, 5, 4, 10, 8, 6, 5, 5, 6, 3, 6, 7, 10, 6, 7, 10, 9, 3, 3, 8, 10, 10, 5, 8, 6, 5, 8, 4, 6, 9, 5, 10, 10, 4, 3, 10, 9, 4, 10, 4, 7, 9, 5, 10, 5, 3, 6, 6, 5, 3, 6, 4, 7, 5, 9, 6, 6, 5, 6, 9, 4, 5, 10, 9, 3, 6, 5, 5, 3, 10, 10, 10, 3, 10, 3, 3, 6, 4, 4, 7, 5, 10]",0.1286985576804931,1.4742435222357864,0.04989128120381386,10.954979093501173,0.0,0.096,333460.194,2.867,11162.486,5026,5026,15456,32,15456,4551,8,9.410526315789474,31.799999999999997,"[-10.771644   -21.801735    -8.733392     1.5713844    1.2835312
  -0.29496384  -1.8086791    0.06084025   4.03286     -2.1620026
   0.11129093 -20.667604     2.419345    -0.4273224   -3.0039546
 -13.649189     2.419345     1.6618395    7.6161475    6.8701344
   6.8701344   -5.1770105   14.683253     0.34176922   1.5030985
  -0.3601055   -0.88853073  -1.4587688   -4.748875     2.397892
 -16.023897   -22.260868  ]",0.0005000000237487257,-9.733286,-31.801735,10.548972,-2.5123649
8.0,-91.0,-18.02840909090909,5.698863636363637,176,0,6029,32,6029,False,793,6,default,dab3b57eb4b3431485ac282ea69e1727,2023-12-07_11-31-59,1701966719,14.341013193130493,81.47244238853455,6225,shossain-Legion-5,10.226.91.212,81.47244238853455,192,6,"[8.0, -22.0, -73.0, -2.0, -22.0, -3.0, -23.0, -91.0, 8.0, 8.0, -12.0, -62.0, -82.0, -12.0, -2.0, -64.0, -82.0, -2.0, -2.0, -2.0, 8.0, 8.0, -22.0, -23.0, -32.0, 8.0, -32.0, -2.0, 8.0, -43.0, -62.0, -32.0, -2.0, -2.0, -52.0, -4.0, -22.0, -3.0, -91.0, -2.0, -12.0, -42.0, -2.0, -2.0, -3.0, -12.0, -13.0, 8.0, -13.0, -12.0, 8.0, 8.0, 8.0, -24.0, -2.0, 8.0, 7.0, 7.0, -14.0, 8.0, 6.0, -16.0, -22.0, -3.0, -32.0, -55.0, 7.0, -2.0, -12.0, -2.0, -22.0, 6.0, -42.0, -12.0, -12.0, 8.0, -22.0, -2.0, -12.0, -64.0, -12.0, -2.0, -91.0, -34.0, -22.0, -2.0, 8.0, -14.0, -14.0, 8.0, -42.0, -12.0, -42.0, -23.0, 8.0, 8.0, -32.0, 8.0, -91.0, -73.0, -32.0, 8.0, -91.0, 8.0, -2.0, -32.0, -82.0, -15.0, -12.0, 8.0, -42.0, -22.0, -91.0, -3.0, -42.0, -13.0, -91.0, 8.0, -2.0, -55.0, -22.0, -2.0, -2.0, 8.0, 7.0, 8.0, -3.0, -22.0, -46.0, 8.0, -32.0, -91.0, -23.0, -2.0, 8.0, 6.0, -2.0, 8.0, -23.0, -2.0, 8.0, -32.0, -32.0, 8.0, -12.0, -13.0, -2.0, -22.0, -2.0, 8.0, -12.0, -12.0, -12.0, 8.0, -2.0, -91.0, 8.0, 8.0, -52.0, -12.0, -4.0, -42.0, -35.0, -32.0, -12.0, -34.0, -2.0, -2.0, -2.0, -2.0, -52.0, -12.0, -2.0, -33.0, -12.0, -33.0]","[3, 6, 10, 4, 6, 5, 7, 10, 3, 3, 5, 10, 10, 5, 4, 10, 10, 4, 4, 4, 3, 3, 6, 7, 7, 3, 7, 4, 3, 9, 10, 7, 4, 4, 9, 6, 6, 5, 10, 4, 5, 8, 4, 4, 5, 5, 6, 3, 6, 5, 3, 3, 3, 8, 4, 3, 4, 4, 7, 3, 5, 9, 6, 5, 7, 10, 4, 4, 5, 4, 6, 5, 8, 5, 5, 3, 6, 4, 5, 10, 5, 4, 10, 9, 6, 4, 3, 7, 7, 3, 8, 5, 8, 7, 3, 3, 7, 3, 10, 10, 7, 3, 10, 3, 4, 7, 10, 8, 5, 3, 8, 6, 10, 5, 8, 6, 10, 3, 4, 10, 6, 4, 4, 3, 4, 3, 5, 6, 10, 3, 7, 10, 7, 4, 3, 5, 4, 3, 7, 4, 3, 7, 7, 3, 5, 6, 4, 6, 4, 3, 5, 5, 5, 3, 4, 10, 3, 3, 9, 5, 6, 8, 10, 7, 5, 9, 4, 4, 4, 4, 9, 5, 4, 8, 5, 8]",0.13687428748034322,1.463411301127318,0.051151816524676416,11.062356844470274,0.0,0.096,332551.358,3.22,9936.46,6029,6029,20160,32,20160,5561,10,11.471428571428572,32.12857142857143,"[ -0.73022556   6.798082     7.2534637   -0.38404942   3.159235
   5.9959235   -8.345648   -31.680256     8.521791    -0.8937993
   9.912045    -6.5477085   -7.471903     1.0736523   -4.2640657
  -1.7515922   -0.05447769 -12.749473   -15.660369   -11.400211
   1.3918583    0.14548397  -1.0353155  -29.707764     1.4409227
   1.5502853    3.0985336    8.914044    -0.05447769  11.910286
   1.4257668    2.5833168 ]",0.0005000000237487257,-7.031283,-41.680256,9.945522,-1.798645
8.0,-91.0,-10.595854922279793,5.196891191709844,193,0,7032,32,7032,False,986,7,default,dab3b57eb4b3431485ac282ea69e1727,2023-12-07_11-32-13,1701966733,14.189857244491577,95.66229963302612,6225,shossain-Legion-5,10.226.91.212,95.66229963302612,224,7,"[7.0, 7.0, -23.0, -2.0, -91.0, -12.0, -2.0, -62.0, -12.0, 8.0, -3.0, 7.0, -4.0, 8.0, -3.0, 8.0, -2.0, -13.0, 7.0, -2.0, 8.0, -13.0, -13.0, -23.0, 8.0, -12.0, -4.0, -2.0, -12.0, -14.0, -12.0, -2.0, -32.0, -12.0, -4.0, 6.0, -2.0, -12.0, 6.0, 8.0, -2.0, -13.0, -2.0, 8.0, -12.0, 8.0, -14.0, -12.0, -12.0, -32.0, 8.0, -64.0, -2.0, -2.0, 8.0, -2.0, 8.0, -24.0, 8.0, -12.0, -22.0, -2.0, 8.0, 8.0, -22.0, -14.0, -2.0, -15.0, -42.0, -12.0, -15.0, -2.0, 8.0, -4.0, -2.0, -25.0, -22.0, -12.0, -12.0, -12.0, -14.0, -3.0, -13.0, -22.0, -22.0, 8.0, -64.0, -2.0, 8.0, -13.0, 8.0, -13.0, -23.0, -55.0, 7.0, -2.0, 7.0, -2.0, -2.0, -14.0, -12.0, -5.0, -73.0, -13.0, 5.0, -15.0, 8.0, -34.0, -12.0, -2.0, -5.0, -3.0, -2.0, 7.0, 8.0, 8.0, 5.0, 8.0, 7.0, -13.0, -2.0, 8.0, -22.0, -91.0, -13.0, -82.0, 8.0, -34.0, -12.0, 8.0, -2.0, -43.0, -22.0, -13.0, 8.0, 8.0, -12.0, -44.0, 8.0, 8.0, -12.0, -13.0, 8.0, -2.0, -2.0, -91.0, -2.0, -2.0, -2.0, -12.0, 7.0, 7.0, -12.0, -91.0, -33.0, -42.0, -2.0, 8.0, -22.0, 8.0, -3.0, -22.0, -15.0, -12.0, -2.0, -23.0, 8.0, -91.0, 8.0, 7.0, -2.0, -13.0, 8.0, 8.0, -2.0, -2.0, -42.0, -22.0, -2.0, -3.0, 8.0, -64.0, -12.0, -91.0, -2.0, 8.0, -2.0, 7.0, 8.0, -2.0, 7.0, -2.0, -12.0]","[4, 4, 7, 4, 10, 5, 4, 10, 5, 3, 5, 4, 6, 3, 5, 3, 4, 6, 4, 4, 3, 6, 6, 7, 3, 5, 6, 4, 5, 7, 5, 4, 7, 5, 6, 5, 4, 5, 5, 3, 4, 6, 4, 3, 5, 3, 7, 5, 5, 7, 3, 10, 4, 4, 3, 4, 3, 8, 3, 5, 6, 4, 3, 3, 6, 7, 4, 8, 8, 5, 8, 4, 3, 6, 4, 9, 6, 5, 5, 5, 7, 5, 6, 6, 6, 3, 10, 4, 3, 6, 3, 6, 7, 10, 4, 4, 4, 4, 4, 7, 5, 7, 10, 6, 6, 8, 3, 9, 5, 4, 7, 5, 4, 4, 3, 3, 6, 3, 4, 6, 4, 3, 6, 10, 6, 10, 3, 9, 5, 3, 4, 9, 6, 6, 3, 3, 5, 10, 3, 3, 5, 6, 3, 4, 4, 10, 4, 4, 4, 5, 4, 4, 5, 10, 8, 8, 4, 3, 6, 3, 5, 6, 8, 5, 4, 7, 3, 10, 3, 4, 4, 6, 3, 3, 4, 4, 8, 6, 4, 5, 3, 10, 5, 10, 4, 3, 4, 4, 3, 4, 4, 4, 5]",0.1422224962811339,1.4564380119624225,0.051538448965635926,11.106971994023327,0.0,0.094,340394.948,3.155,10143.803,7032,7032,25248,32,25248,6566,12,10.255,32.309999999999995,"[-1.1008854e+00  1.0959461e+00  1.8444214e+00 -9.2284946e+00
  7.3356628e-02  4.0030022e+01  1.1204987e+00  5.9023857e-02
 -3.5229583e+00  3.6966932e+00  3.8003354e+00 -1.0293085e+01
 -2.8348684e-02  1.0234952e-01  3.8728333e-01 -3.8404369e+01
 -2.5110817e-01 -8.3700848e-01 -1.1278660e+00 -4.7695751e+00
  3.8003354e+00  5.9023857e-02  1.3956237e-01  2.4882202e+00
  3.1900597e-01 -3.3112454e-01  1.5897179e-01 -5.4680729e-01
 -8.9164782e-01  3.1528006e+00 -1.9950294e-01 -3.9750008e+01]",0.0005000000237487257,-10.661575,-50.483223,10.319006,-1.5298418
