Epoch,Update Target Network,Training Iter,Episode #,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,47.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.008906841278076172,,,,,,,,,840.630502213823,452.20502858181226,1572.0119171142578,40.825767517089844,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,12.854011535644531,3.4864449501037598,21.186201095581055,6.590662479400635,,,,,0.2230866402387619,2.4652061462402344,10.0,-10.0
2,0.0,94.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.40645909309387207,,,,-246.5935091996517,-0.2701038718223572,-156.49556413800525,-2.0649780445016694,-35.28993109764441,706.2086692363658,378.97439063234447,1310.5399522781372,21.01901626586914,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,15.286735534667969,3.7070353031158447,24.67121124267578,9.542180061340332,,,,,0.09568517655134201,2.5542430877685547,10.0,-10.0
3,1.0,141.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.7688546180725098,,,,-239.4686840540666,-0.029509535059332848,-158.50730164352777,2.8356835692126676,1.9603957763503619,611.2431400988964,331.1433633315574,1130.4306926727295,22.853618621826172,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,19.24744987487793,4.520340442657471,29.05789566040039,10.116293907165527,,,,,0.03705236315727234,2.8422763347625732,10.0,-12.483511924743652
4,0.0,188.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.1435976028442383,,,,-239.85320430966703,-0.01679244451224804,-158.8206154374328,7.792011957110854,3.191768082236086,451.28538030259153,226.40193903166664,829.2947435379028,27.794885635375977,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,20.91714096069336,5.50435209274292,33.47916030883789,10.989470481872559,,,,,0.12641920149326324,3.102163076400757,10.0,-12.483511924743652
5,1.0,235.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.4751741886138916,,,,-239.8644043759473,-0.015996510162949562,-158.82703128865256,7.8109716865505625,4.220289567702488,402.33253241599874,250.78723668314578,811.8752732276917,12.951288223266602,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,22.154539108276367,5.464663982391357,37.530460357666016,11.699708938598633,,,,,0.45188236236572266,3.544452428817749,10.0,-14.70160961151123
6,0.0,282.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.8049399852752686,,,,-239.86428467270258,-0.0179000124335289,-158.82890157025983,7.810999870787254,4.9057193303403706,311.19631732778345,177.70731561010348,610.9874134063721,20.604259490966797,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,18.558900833129883,3.8093652725219727,26.156068801879883,9.34221076965332,,,,,0.9383466839790344,3.9035913944244385,10.123687744140625,-14.70160961151123
7,1.0,329.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.239703416824341,,,,-239.86308020141075,-0.11909415572881699,-158.9307630883432,7.810999988150805,5.12422521634787,351.57135036651124,222.31563419857443,728.5970795154572,16.369964599609375,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,22.18088150024414,6.439103126525879,38.359092712402344,8.55911636352539,,,,,1.351589560508728,4.338242530822754,11.0476713180542,-18.23723030090332
8,0.0,376.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.6845779418945312,,,,-239.47683034869908,-0.6131593585014343,-159.13830935053852,7.810581462854454,4.71446754323511,338.84569546516906,174.77996611438044,638.8761520385742,7.440804481506348,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,20.98587989807129,8.962740898132324,55.16047668457031,8.88420581817627,,,,,2.0064291954040527,4.7914533615112305,11.547699928283691,-18.23723030090332
9,1.0,423.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,3.0732245445251465,,,,-318.11700466556175,-1.5685646533966064,-176.4392582242938,-1.5488286833537137,-511.9691458875219,291.68134652807356,183.31512054494848,620.7082858085632,9.46127700805664,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,22.87209701538086,7.666115760803223,43.891624450683594,10.659750938415527,,,,,2.3289949893951416,5.099164009094238,11.607425689697266,-22.45232582092285
10,0.0,470.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,3.419735908508301,,,,-198.00887297752342,-1.7921907901763916,-96.15845708067967,-1.886848101273373,-538.2681986701741,306.4682244341424,151.68031142023278,562.535894870758,24.2294921875,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,22.712648391723633,7.663304328918457,46.78473663330078,11.115971565246582,,,,,2.777430772781372,5.643773078918457,11.896336555480957,-22.45232582092285
11,1.0,517.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,3.853424310684204,,,,-242.04672275417985,-1.7153196334838867,-133.44047770549324,-2.149354092346726,-571.4854916666782,239.56271785370848,155.58031486696964,534.2958745956421,13.5400972366333,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,25.215110778808594,11.294938087463379,53.18056106567383,8.692919731140137,,,,,3.002250909805298,6.065615177154541,11.472860336303711,-27.992456436157227
12,0.0,564.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,4.26494574546814,,,,-116.29894276389138,-1.4318009614944458,-99.15564047396761,-2.1139508094064037,-366.12511776138064,314.91690710250367,164.80102951753108,572.9547687768936,16.01023292541504,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,29.490341186523438,11.601041793823242,65.656982421875,11.84682559967041,,,,,3.2077012062072754,6.6615471839904785,11.526080131530762,-27.992456436157227
13,1.0,611.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,4.542531490325928,,,,-38.32315187153925,-1.3418127298355103,-47.45440162390894,-1.8541662400612675,-138.13088209140864,251.02815867484884,153.99945238825165,573.0417666435242,8.591572761535645,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,30.401058197021484,16.92849349975586,89.75801086425781,9.104082107543945,,,,,3.2128474712371826,7.265638828277588,11.421656608581543,-33.950706481933594
14,0.0,658.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,4.8175153732299805,,,,-162.31445917029993,-1.461100459098816,-157.9619110253312,-2.241684355922029,-594.083375411668,391.6545174578403,200.9108929668594,715.5772655010223,39.724639892578125,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,38.950965881347656,19.00482749938965,76.31616973876953,11.349117279052734,,,,,3.1858222484588623,7.872905254364014,11.593100547790527,-33.950706481933594
15,1.0,705.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,5.104826927185059,,,,-223.2643936452107,-1.4956614971160889,-200.59804959384704,-1.9399503912042981,-832.1598477221931,338.8767996290897,173.66749097401464,648.4404612779617,23.920841217041016,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,31.751651763916016,13.783482551574707,75.63497161865234,7.742657661437988,,,,,3.143272638320923,8.270896911621094,12.252199172973633,-39.54643249511719
16,0.0,752.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,5.380318641662598,,,,-228.3731708552044,-1.4901797771453857,-202.52131146175458,7.373073788391366,-852.6518202235712,470.72326314702946,237.72419874304995,887.3522231578827,49.6519889831543,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,42.3581657409668,19.256532669067383,95.65359497070312,13.316896438598633,,,,,3.0425641536712646,8.948018074035645,12.677523612976074,-39.54643249511719
17,0.0,799.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,5.657861948013306,,,,-231.30308040495456,-1.5071347951889038,-207.4645563871388,7.504414340887004,-863.2963353741395,398.0116373478098,256.5880145395209,814.2004718780518,10.679609298706055,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,42.7611198425293,24.140966415405273,107.49311828613281,11.1732759475708,,,,,2.9533462524414062,9.291396141052246,13.08084487915039,-39.670223236083984
18,1.0,846.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,6.020806074142456,,,,-223.43878236574577,-1.4968719482421875,-195.72158929294295,7.499326204875531,-834.4375515617076,583.5286304899987,333.6770604655517,1175.9457459449768,5.293057918548584,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,60.74997329711914,33.904964447021484,178.55235290527344,20.08783721923828,,,,,2.810037612915039,9.949283599853516,13.306682586669922,-45.41897964477539
19,0.0,893.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,6.372066974639893,,,,-225.09719792097056,-1.5224487781524658,-200.51025105833187,7.480255995744774,-840.2024642128439,587.0292911326632,297.33011465082893,1108.5112965106964,24.14075469970703,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,49.61855697631836,29.130613327026367,168.40744018554688,16.481531143188477,,,,,2.6480650901794434,10.28076457977295,13.512432098388672,-45.41897964477539
20,1.0,940.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,6.853100538253784,,,,-236.2472257146506,-1.5574620962142944,-219.1670697363503,7.274250317753678,-880.6871604814902,707.4053353832123,357.2290655891347,1292.8811038732529,46.43647384643555,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,64.88574981689453,31.17993927001953,130.8550567626953,6.555410385131836,,,,,2.4986343383789062,10.746858596801758,13.55456256866455,-50.15774917602539
21,0.0,987.0,0.0,0.0,3702.0,1000.0,0.0,0.0,0.0,0.0,0.0,7.3303773403167725,,,,-246.44607390826997,-1.6063100099563599,-240.07493380376687,7.038712042426555,-917.8893049746412,757.283457208187,394.087563533097,1318.4324426651,12.13365650177002,0.00010000000000000005,4.0657581468206416e-20,0.0001,0.0001,66.83706665039062,37.0456428527832,177.2449188232422,21.26114273071289,,,,,2.2591822147369385,11.214007377624512,13.658742904663086,-50.15774917602539
